,Ensemble ID,Cluster 1,Cluster 2
549,"""ENSG00000140474""",0,3
550,"""ENSG00000157637""",0,3
551,"""ENSG00000076344""",0,3
552,"""ENSG00000176973""",0,3
553,"""ENSG00000176101""",0,3
554,"""ENSG00000126254""",0,3
555,"""ENSG00000168101""",0,3
556,"""ENSG00000123815""",0,3
557,"""ENSG00000100324""",0,3
558,"""ENSG00000136942""",0,3
559,"""ENSG00000198055""",0,3
560,"""ENSG00000160460""",0,3
561,"""ENSG00000130734""",0,3
562,"""ENSG00000105698""",0,3
563,"""ENSG00000100319""",0,3
564,"""ENSG00000205356""",0,3
565,"""ENSG00000100401""",0,3
566,"""ENSG00000133895""",0,3
567,"""ENSG00000159733""",0,3
568,"""ENSG00000031823""",0,3
569,"""ENSG00000182095""",0,3
570,"""ENSG00000169783""",0,3
571,"""ENSG00000103227""",0,3
572,"""ENSG00000079313""",0,3
573,"""ENSG00000160113""",0,3
574,"""ENSG00000100023""",0,3
575,"""ENSG00000127554""",0,3
576,"""ENSG00000177595""",0,3
577,"""ENSG00000186648""",0,3
578,"""ENSG00000197070""",0,3
579,"""ENSG00000105671""",0,3
580,"""ENSG00000121905""",0,3
581,"""ENSG00000142330""",0,3
582,"""ENSG00000063015""",0,3
583,"""ENSG00000231925""",0,3
584,"""ENSG00000262814""",0,3
585,"""ENSG00000105676""",0,3
586,"""ENSG00000197114""",0,3
587,"""ENSG00000185085""",0,3
588,"""ENSG00000073169""",0,3
589,"""ENSG00000101246""",0,3
590,"""ENSG00000166925""",0,3
591,"""ENSG00000136002""",0,3
592,"""ENSG00000149091""",0,3
593,"""ENSG00000142156""",0,3
594,"""ENSG00000148337""",0,3
595,"""ENSG00000103066""",0,3
596,"""ENSG00000130313""",0,3
597,"""ENSG00000131462""",0,3
598,"""ENSG00000182208""",0,3
599,"""ENSG00000126603""",0,3
600,"""ENSG00000103043""",0,3
601,"""ENSG00000125734""",0,3
602,"""ENSG00000143761""",0,3
603,"""ENSG00000167733""",0,3
604,"""ENSG00000182809""",0,3
605,"""ENSG00000007376""",0,3
606,"""ENSG00000099889""",0,3
607,"""ENSG00000183570""",0,3
608,"""ENSG00000132024""",0,3
609,"""ENSG00000006704""",0,3
610,"""ENSG00000099785""",0,3
611,"""ENSG00000196700""",0,3
612,"""ENSG00000104904""",0,3
613,"""ENSG00000137877""",0,3
614,"""ENSG00000178950""",0,3
615,"""ENSG00000130165""",0,3
616,"""ENSG00000163956""",0,3
617,"""ENSG00000134590""",0,3
618,"""ENSG00000178685""",0,3
619,"""ENSG00000132879""",0,3
620,"""ENSG00000099364""",0,3
621,"""ENSG00000196456""",0,3
622,"""ENSG00000169733""",0,3
623,"""ENSG00000099904""",0,3
624,"""ENSG00000127054""",0,3
625,"""ENSG00000160877""",0,3
626,"""ENSG00000130193""",0,3
627,"""ENSG00000254402""",0,3
628,"""ENSG00000160211""",0,3
629,"""ENSG00000183655""",0,3
630,"""ENSG00000133265""",0,3
631,"""ENSG00000169992""",0,3
632,"""ENSG00000148356""",0,3
633,"""ENSG00000149016""",0,3
634,"""ENSG00000124702""",0,3
635,"""ENSG00000176058""",0,3
636,"""ENSG00000137309""",0,3
637,"""ENSG00000261678""",0,3
638,"""ENSG00000158828""",0,3
639,"""ENSG00000100075""",0,3
640,"""ENSG00000133275""",0,3
641,"""ENSG00000188130""",0,3
642,"""ENSG00000102977""",0,3
643,"""ENSG00000174516""",0,3
644,"""ENSG00000184545""",0,3
645,"""ENSG00000197122""",0,3
646,"""ENSG00000092096""",0,3
647,"""ENSG00000070047""",0,3
648,"""ENSG00000159214""",0,3
649,"""ENSG00000137207""",0,3
650,"""ENSG00000170638""",0,3
651,"""ENSG00000158555""",0,3
652,"""ENSG00000085644""",0,3
653,"""ENSG00000165233""",0,3
654,"""ENSG00000103197""",0,3
655,"""ENSG00000100726""",0,3
656,"""ENSG00000130203""",0,3
657,"""ENSG00000064932""",0,3
658,"""ENSG00000225968""",0,3
659,"""ENSG00000183773""",0,3
660,"""ENSG00000198892""",0,3
661,"""ENSG00000183087""",0,3
662,"""ENSG00000110811""",0,3
663,"""ENSG00000162191""",0,3
664,"""ENSG00000169223""",0,3
665,"""ENSG00000204843""",0,3
666,"""ENSG00000184524""",0,3
667,"""ENSG00000149761""",0,3
668,"""ENSG00000005379""",0,3
669,"""ENSG00000100379""",0,3
670,"""ENSG00000101940""",0,3
671,"""ENSG00000167962""",0,3
672,"""ENSG00000241878""",0,3
673,"""ENSG00000261236""",0,3
674,"""ENSG00000105732""",0,3
675,"""ENSG00000101997""",0,3
676,"""ENSG00000108107""",0,3
677,"""ENSG00000211584""",0,3
678,"""ENSG00000185386""",0,3
679,"""ENSG00000187535""",0,3
680,"""ENSG00000072310""",0,3
681,"""ENSG00000233927""",0,3
682,"""ENSG00000075618""",0,3
683,"""ENSG00000160209""",0,3
684,"""ENSG00000106976""",0,3
685,"""ENSG00000086544""",0,3
686,"""ENSG00000013306""",0,3
687,"""ENSG00000150967""",0,3
688,"""ENSG00000076984""",0,3
689,"""ENSG00000079805""",0,3
690,"""ENSG00000187486""",0,3
691,"""ENSG00000197785""",0,3
692,"""ENSG00000167702""",0,3
693,"""ENSG00000196588""",0,3
694,"""ENSG00000169750""",0,3
695,"""ENSG00000186577""",0,3
696,"""ENSG00000124074""",0,3
697,"""ENSG00000196422""",0,3
698,"""ENSG00000069424""",0,3
699,"""ENSG00000141552""",0,3
700,"""ENSG00000149926""",0,3
701,"""ENSG00000124507""",0,3
702,"""ENSG00000119333""",0,3
703,"""ENSG00000198026""",0,3
704,"""ENSG00000160703""",0,3
705,"""ENSG00000129933""",0,3
706,"""ENSG00000144567""",0,3
707,"""ENSG00000160813""",0,3
708,"""ENSG00000173801""",0,3
709,"""ENSG00000181513""",0,3
710,"""ENSG00000007541""",0,3
711,"""ENSG00000123154""",0,3
712,"""ENSG00000064545""",0,3
713,"""ENSG00000146067""",0,3
714,"""ENSG00000163931""",0,3
715,"""ENSG00000104897""",0,3
716,"""ENSG00000149571""",0,3
717,"""ENSG00000188157""",0,3
718,"""ENSG00000170604""",0,3
719,"""ENSG00000188338""",0,3
720,"""ENSG00000089154""",0,3
721,"""ENSG00000159792""",0,3
722,"""ENSG00000103549""",0,3
723,"""ENSG00000173540""",0,3
724,"""ENSG00000116544""",0,3
725,"""ENSG00000106012""",0,3
726,"""ENSG00000010256""",0,3
727,"""ENSG00000005075""",0,3
728,"""ENSG00000164081""",0,3
729,"""ENSG00000162066""",0,3
730,"""ENSG00000104142""",0,3
731,"""ENSG00000054611""",0,3
732,"""ENSG00000095906""",0,3
733,"""ENSG00000173137""",0,3
734,"""ENSG00000173486""",0,3
735,"""ENSG00000111678""",0,3
736,"""ENSG00000158062""",0,3
737,"""ENSG00000073150""",0,3
738,"""ENSG00000198728""",0,3
739,"""ENSG00000100403""",0,3
740,"""ENSG00000185024""",0,3
741,"""ENSG00000137103""",0,3
742,"""ENSG00000169169""",0,3
743,"""ENSG00000079435""",0,3
744,"""ENSG00000061273""",0,3
745,"""ENSG00000130202""",0,3
746,"""ENSG00000232434""",0,3
747,"""ENSG00000188322""",0,3
748,"""ENSG00000269335""",0,3
749,"""ENSG00000188976""",0,3
750,"""ENSG00000141564""",0,3
751,"""ENSG00000105583""",0,3
752,"""ENSG00000125505""",0,3
753,"""ENSG00000130811""",0,3
754,"""ENSG00000198931""",0,3
755,"""ENSG00000064961""",0,3
756,"""ENSG00000177225""",0,3
757,"""ENSG00000107140""",0,3
758,"""ENSG00000115275""",0,3
759,"""ENSG00000141295""",0,3
760,"""ENSG00000101152""",0,3
761,"""ENSG00000196465""",0,3
762,"""ENSG00000123064""",0,3
763,"""ENSG00000130723""",0,3
764,"""ENSG00000167775""",0,3
765,"""ENSG00000157881""",0,3
766,"""ENSG00000105379""",0,3
767,"""ENSG00000198952""",0,3
768,"""ENSG00000132128""",0,3
769,"""ENSG00000021762""",0,3
